Date,Name,Month,ProcessedName
04-19-2016,cancerBetweenTheSkin,April,cancer Between The Skin
04-19-2016,huffoidDusting2,April,huffoid Dusting 2
04-19-2016,bottomlineInwardlyTreadingNeurosis,April,bottomline Inwardly Treading Neurosis
04-19-2016,briefviewInTheSeamless,April,briefview In The Seamless
04-19-2016,bespatteredThoughtScape,April,bespattered Thought Scape
04-20-2016,stutteringBodyClock,April,stuttering Body Clock
04-20-2016,soakSearching,April,soak Searching
04-20-2016,semisolidConflagration,April,semisolid Conflagration
04-20-2016,satisfiedwatchingthecollsionOfHumanThought2,April,satisfiedwatchingthecollsion Of Human Thought 2
04-20-2016,satisfiedwatchingthecollsionOfHumanThought,April,satisfiedwatchingthecollsion Of Human Thought
04-20-2016,resonanceTricklingMyBrow,April,resonance Trickling My Brow
04-20-2016,reachingthroughtheswampForBeingsToListen,April,reachingthroughtheswamp For Beings To Listen
04-20-2016,rasterScan1,April,raster Scan 1
04-20-2016,publicallyBleachingTheDiscussion,April,publically Bleaching The Discussion
04-20-2016,procrastinatingYourTransformation,April,procrastinating Your Transformation
04-20-2016,paeanAlbedo,April,paean Albedo
04-20-2016,midnightBleedingPersonalities,April,midnight Bleeding Personalities
04-20-2016,splashesFromTheFuture,April,splashes From The Future
04-20-2016,losingcontrolContainedInTheRoom,April,losingcontrol Contained In The Room
04-20-2016,lefthandMechnicalTimeFailure,April,lefthand Mechnical Time Failure
04-20-2016,initialintensityRealizedAsDepartedTime,April,initialintensity Realized As Departed Time
04-20-2016,hairdryerHeat,April,hairdryer Heat
04-20-2016,allergicIrisBlurring,April,allergic Iris Blurring
04-20-2016,crimescenePlasmaAnalysis,April,crimescene Plasma Analysis
04-20-2016,deglovedFacialAllusions,April,degloved Facial Allusions
04-20-2016,delicatelyspunArticlesOfMentality,April,delicatelyspun Articles Of Mentality
04-20-2016,electroshockCockatoo,April,electroshock Cockatoo
04-20-2016,nightclubFire,April,nightclub Fire
04-20-2016,fibersInTheGlassOfWater,April,fibers In The Glass Of Water
04-20-2016,gastropodBigBang,April,gastropod Big Bang
04-20-2016,uvSensitivity,April,uv Sensitivity
04-20-2016,voidblindWaypointMarkers,April,voidblind Waypoint Markers
04-20-2016,withstandingTheDroppingTrials,April,withstanding The Dropping Trials
04-20-2016,thepurlieusOfTheRoomedElephant,April,thepurlieus Of The Roomed Elephant
04-21-2016,eachstepeachdirectionProvidesTheSenseOfPurpose,April,eachstepeachdirection Provides The Sense Of Purpose
04-21-2016,followingfacesThroughNotebooks,April,followingfaces Through Notebooks
04-21-2016,jackassDrool,April,jackass Drool
04-21-2016,lettheinnerDemonsRise,April,lettheinner Demons Rise
04-21-2016,continualConfusionOverlaps,April,continual Confusion Overlaps
04-21-2016,simplifyingtheprocessBecomingTheIdea,April,simplifyingtheprocess Becoming The Idea
04-21-2016,rasteringInternalMechanics,April,rastering Internal Mechanics
05-01-2016,paintmovingupthewallAroundTheBaseboard,May,paintmovingupthewall Around The Baseboard
05-06-2016,theprobabilitySurvivingAtAllCosts,May,theprobability Surviving At All Costs
05-06-2016,vaporizingCivilizationInGenerations,May,vaporizing Civilization In Generations
05-12-2016,alwayswatchingThroughBricksAndWater,May,alwayswatching Through Bricks And Water
05-12-2016,unguisbacteriaTheColorfulFever,May,unguisbacteria The Colorful Fever
05-12-2016,trippingatTheSundaySalon,May,trippingat The Sunday Salon
05-12-2016,slicingmyhandOnBrokenMirrors,May,slicingmyhand On Broken Mirrors
05-12-2016,poisonstopmotionglitchParalysisOnset,May,poisonstopmotionglitch Paralysis Onset
05-12-2016,pinkcloudsWithAirplaneWings,May,pinkclouds With Airplane Wings
05-12-2016,pajamaPattern1,May,pajama Pattern 1
05-12-2016,nonageCounterpane,May,nonage Counterpane
05-12-2016,mechanicalChewer,May,mechanical Chewer
05-12-2016,dooley'sNotebook,May,dooley's Notebook
05-12-2016,combinationByPassingThrough,May,combination By Passing Through
05-12-2016,blotchylungsEncrustedWithGems,May,blotchylungs Encrusted With Gems
05-12-2016,pajamaPattern2,May,pajama Pattern 2
05-12-2016,drivingethicsTheZipperMethod,May,drivingethics The Zipper Method
05-13-2016,findtheErasedFaces,May,findthe Erased Faces
05-13-2016,culturalblotchesNowGentrifiedSidewalks,May,culturalblotches Now Gentrified Sidewalks
05-13-2016,crownCreator,May,crown Creator
05-13-2016,gaffingSingularConnections,May,gaffing Singular Connections
05-13-2016,alwaysreduceToTheEssenceReciprocal,May,alwaysreduce To The Essence Reciprocal
05-13-2016,shoehornSpiral,May,shoehorn Spiral
05-13-2016,variousstagesofmold5LayerDip,May,variousstagesofmold 5 Layer Dip
05-14-2016,flavorCycles,May,flavor Cycles
05-14-2016,metastasizedStroma,May,metastasized Stroma
05-14-2016,reversingtheflowOfAnOpenLesion,May,reversingtheflow Of An Open Lesion
05-14-2016,thefirstconversationSittingWithEllis,May,thefirstconversation Sitting With Ellis
05-14-2016,jungleDevelopers,May,jungle Developers
05-16-2016,chemicalhoursLeftInThePit,May,chemicalhours Left In The Pit
05-16-2016,cleaningChernobyl,May,cleaning Chernobyl
05-16-2016,innermoreRemorsefulRadiation,May,innermore Remorseful Radiation
05-16-2016,nuclearPhysicist,May,nuclear Physicist
05-16-2016,officialModularResponse,May,official Modular Response
05-16-2016,riggingTheBrush,May,rigging The Brush
05-16-2016,testingFireworks,May,testing Fireworks
05-16-2016,twohandConfirmation,May,twohand Confirmation
05-16-2016,upOnTheRoof,May,up On The Roof
05-16-2016,matrixoflacunadiscoveriesByDeliberatelyDisassociatingFromTheNormal,May,matrixoflacunadiscoveries By Deliberately Disassociating From The Normal
05-16-2016,quantummauveIrradiatedStoryteller,May,quantummauve Irradiated Storyteller
05-17-2016,therealityReceivingMissleCodes,May,thereality Receiving Missle Codes
05-17-2016,launchPreconditioningRoutine,May,launch Preconditioning Routine
05-18-2016,alwayssniffBeforeChewing,May,alwayssniff Before Chewing
05-18-2016,behindthebodyLookingForTheHorizon,May,behindthebody Looking For The Horizon
05-18-2016,thoughtsInsideTheWafer,May,thoughts Inside The Wafer
05-18-2016,noodleUFO,May,noodle U F O
05-20-2016,knittedFauna2,May,knitted Fauna 2
05-20-2016,knittedFauna1,May,knitted Fauna 1
05-20-2016,rustedpipeWaterStream,May,rustedpipe Water Stream
05-20-2016,toomuchEtherSweater,May,toomuch Ether Sweater
05-20-2016,strokesAsIndecision,May,strokes As Indecision
05-20-2016,smooshedClownFace,May,smooshed Clown Face
05-20-2016,skinsnarledQuills,May,skinsnarled Quills
05-20-2016,podThroatSlide,May,pod Throat Slide
05-20-2016,phantomOpposites,May,phantom Opposites
05-20-2016,notchedWedges,May,notched Wedges
05-20-2016,leakyfaucetAdjacentToTheSunglazedWindow,May,leakyfaucet Adjacent To The Sunglazed Window
05-20-2016,leakyfaucetAdjacentToTheSunglazedWindow,May,leakyfaucet Adjacent To The Sunglazed Window
05-20-2016,knittedFauna3,May,knitted Fauna 3
05-20-2016,bubblesBeforeLetters,May,bubbles Before Letters
05-20-2016,dotsandlettersAreSubjective,May,dotsandletters Are Subjective
05-20-2016,harpoonFleshNotch,May,harpoon Flesh Notch
05-20-2016,mephiticAir,May,mephitic Air
05-22-2016,shellSwatches,May,shell Swatches
05-22-2016,theuniverseUnderneathTheLeaf,May,theuniverse Underneath The Leaf
05-22-2016,pearjuice+Seltzer,May,pearjuice+ Seltzer
05-22-2016,fluffypaddingFeelingFishGills,May,fluffypadding Feeling Fish Gills
05-22-2016,bloodSecuritySample,May,blood Security Sample
05-22-2016,tumblingthroughTheEiderdown,May,tumblingthrough The Eiderdown
05-22-2016,lapidaryairFilledWithEncrustedGem,May,lapidaryair Filled With Encrusted Gem
05-23-2016,woollybearViewmaster,May,woollybear Viewmaster
05-23-2016,beeViewmaster,May,bee Viewmaster
05-23-2016,bustedbulbilluminatingOffWhiteBlinds,May,bustedbulbilluminating Off White Blinds
05-23-2016,tangerinelimeVolley,May,tangerinelime Volley
05-24-2016,salivasoakedPastelBlotch,May,salivasoaked Pastel Blotch
05-24-2016,pepe,May,pepe
05-24-2016,meldingundesiredpaintWithTheBrandNewBucket,May,meldingundesiredpaint With The Brand New Bucket
05-24-2016,laryngoscopyView,May,laryngoscopy View
05-24-2016,infinitelycollapsingKingdom,May,infinitelycollapsing Kingdom
05-24-2016,whenaspeckofwaterSmudgesTheOpeningSentence,May,whenaspeckofwater Smudges The Opening Sentence
05-24-2016,crustyChemoDiffraction2,May,crusty Chemo Diffraction 2
05-24-2016,crustyChemoDiffraction1,May,crusty Chemo Diffraction 1
05-24-2016,stevenadamsTesticularImpactAbstract,May,stevenadams Testicular Impact Abstract
05-24-2016,discoveringTheNewCathedral,May,discovering The New Cathedral
05-25-2016,ironbeamBentByWoe,May,ironbeam Bent By Woe
05-25-2016,cellphoneRadiation1,May,cellphone Radiation 1
05-25-2016,cellphoneRadiation2,May,cellphone Radiation 2
05-25-2016,dreamSheets,May,dream Sheets
05-25-2016,dreamSheets2,May,dream Sheets 2
05-25-2016,goldembossedPinkPuffs,May,goldembossed Pink Puffs
05-25-2016,misprintedSheets,May,misprinted Sheets
05-25-2016,offbrandSheets,May,offbrand Sheets
05-25-2016,subtlePeeringHighlight,May,subtle Peering Highlight
05-25-2016,tryingtofindtheinfectionWithOpticalPrototypes,May,tryingtofindtheinfection With Optical Prototypes
05-25-2016,visiondisabledLookingAtStandardizedTests,May,visiondisabled Looking At Standardized Tests
05-28-2016,scanningBloodDiamondBarcode,May,scanning Blood Diamond Barcode
05-28-2016,relaxationMatrix,May,relaxation Matrix
05-28-2016,mysteriousunionMustardAndKetchup,May,mysteriousunion Mustard And Ketchup
05-28-2016,burncoffeOpenCuts,May,burncoffe Open Cuts
05-29-2016,TellingYourSOyourplantonavigateTheDeathZone,May,Telling Your S Oyourplantonavigate The Death Zone
05-29-2016,samesunset2Angles,May,samesunset 2 Angles
05-29-2016,theforebodingCandyColoredSandman,May,theforeboding Candy Colored Sandman
05-30-2016,existinginTheBubbleCaption,May,existingin The Bubble Caption
05-30-2016,moneyBehindTheDoor,May,money Behind The Door
05-30-2016,overbearinginsanityOnceTheSnowglobeShattered,May,overbearinginsanity Once The Snowglobe Shattered
05-30-2016,sandmanLullaby,May,sandman Lullaby
05-30-2016,thespectorAlwaysCanFindYou,May,thespector Always Can Find You
05-30-2016,workingontheMasterBlueprint,May,workingonthe Master Blueprint
05-30-2016,thetortureIsAllinyourmind,May,thetorture Is Allinyourmind
05-31-2016,stopbreathingAndFindTheDimensionalRing,May,stopbreathing And Find The Dimensional Ring
05-31-2016,therarefactionInNothingness,May,therarefaction In Nothingness
06-03-2016,slidingbetweenTheBladeAndTheLastMomentOfFreedom,June,slidingbetween The Blade And The Last Moment Of Freedom
06-03-2016,analogGL01,June,analog G L 0 1
06-03-2016,analogGL02,June,analog G L 0 2
06-03-2016,analogWordSearch2,June,analog Word Search 2
06-03-2016,angledWordSearch,June,angled Word Search
06-03-2016,delicatebluefurMixedWithTheRug,June,delicatebluefur Mixed With The Rug
06-03-2016,geometricSplatterSequence,June,geometric Splatter Sequence
06-03-2016,inthecityWhereStreetlightsAreStars,June,inthecity Where Streetlights Are Stars
06-03-2016,sidesteppingTheBladeSlide,June,sidestepping The Blade Slide
06-03-2016,specksandmorselsThroughTheGrass,June,specksandmorsels Through The Grass
06-04-2016,soulSucker2,June,soul Sucker 2
06-04-2016,soulSucker1,June,soul Sucker 1
06-04-2016,pinkehuedXenonAboutToCombust,June,pinkehued Xenon About To Combust
06-04-2016,crosseyedWallpaper,June,crosseyed Wallpaper
06-04-2016,manicWashup,June,manic Washup
06-05-2016,timeStain1,June,time Stain 1
06-05-2016,glancingthroughRipplesBasedOnSilver,June,glancingthrough Ripples Based On Silver
06-05-2016,skywardlookdownAcrostichumFronds,June,skywardlookdown Acrostichum Fronds
06-05-2016,progressiveHeadaches,June,progressive Headaches
06-05-2016,myfirsttimeEatingTheChronometer,June,myfirsttime Eating The Chronometer
06-05-2016,fallinsideTheHeadyPerception,June,fallinside The Heady Perception
06-05-2016,embeddedcrosshairsAlwaysLivingWithinThem,June,embeddedcrosshairs Always Living Within Them
06-05-2016,consideradjustingLifeByAngles,June,consideradjusting Life By Angles
06-05-2016,bronchialcirculationHaltedByFood,June,bronchialcirculation Halted By Food
06-05-2016,accedingtothefactthatTheLavaIsRising2,June,accedingtothefactthat The Lava Is Rising 2
06-05-2016,accedingtothefactthatTheLavaIsRising,June,accedingtothefactthat The Lava Is Rising
06-05-2016,timeStain2,June,time Stain 2
06-05-2016,unknowinglybackingawayHighAF,June,unknowinglybackingaway High A F
06-06-2016,jumbledclockingDissolvingTheStack,June,jumbledclocking Dissolving The Stack
06-06-2016,icanseeitallunravelingAndFocusingOnTheFixIsImpossible,June,icanseeitallunraveling And Focusing On The Fix Is Impossible
06-07-2016,fuschiacornerswatchlockBeigeMorph,June,fuschiacornerswatchlock Beige Morph
06-07-2016,joltedForgotMyWalletatthedimensionaltruckstop,June,jolted Forgot My Walletatthedimensionaltruckstop
06-07-2016,thefloorisrisingSweatSecondsjumptothenextlanding,June,thefloorisrising Sweat Secondsjumptothenextlanding
06-08-2016,pithingoftimeTheLastScreenBeforeBlack,June,pithingoftime The Last Screen Before Black
06-08-2016,collectedExperiences,June,collected Experiences
06-08-2016,forgingEdges,June,forging Edges
06-08-2016,infantvisionfirsttimeEscalator,June,infantvisionfirsttime Escalator
06-08-2016,innerconsciousnessTheKeeperOfWill,June,innerconsciousness The Keeper Of Will
06-08-2016,midnightSprinkler,June,midnight Sprinkler
06-08-2016,myvisionWithoutGlasses,June,myvision Without Glasses
06-08-2016,packagingReadyToDeployMalware,June,packaging Ready To Deploy Malware
06-08-2016,pouredpunchOnMyPants,June,pouredpunch On My Pants
06-11-2016,acumenFibers,June,acumen Fibers
06-11-2016,digitalinfectionWeepingOrafice,June,digitalinfection Weeping Orafice
06-13-2016,moonlitDrizzle,June,moonlit Drizzle
06-13-2016,morningrainAfterthoughtsAtDinner,June,morningrain Afterthoughts At Dinner
06-13-2016,purpsectionalWithGreenBeads,June,purpsectional With Green Beads
06-13-2016,redtideBlueGlass,June,redtide Blue Glass
06-13-2016,reducingreactionsIntoPatientPaint,June,reducingreactions Into Patient Paint
06-13-2016,slopeShading,June,slope Shading
06-13-2016,soccerJersey,June,soccer Jersey
06-15-2016,atthespeedoflightTearsTurnToDiamonds-loop,June,atthespeedoflight Tears Turn To Diamonds-loop
06-15-2016,earlymorninglanternsBeforeSunlightShutdown,June,earlymorninglanterns Before Sunlight Shutdown
06-15-2016,firsttimeTryingTheVideoNeedle,June,firsttime Trying The Video Needle
06-15-2016,jumpingDuskCooledFences,June,jumping Dusk Cooled Fences
06-15-2016,meltingthroughTheNewScenario,June,meltingthrough The New Scenario
06-15-2016,oilquicksandeyesightWakingWithNoAbilityToReason,June,oilquicksandeyesight Waking With No Ability To Reason
06-15-2016,purpledarlingThornBush-loop,June,purpledarling Thorn Bush-loop
06-15-2016,thenormieSunlightAndBeanwaterRitual,June,thenormie Sunlight And Beanwater Ritual
06-15-2016,theparamountQuestion,June,theparamount Question
06-15-2016,snowblindPredator,June,snowblind Predator
06-15-2016,woolBlanket,June,wool Blanket
06-17-2016,cookingPizza,June,cooking Pizza
06-17-2016,nightlifeEdamame,June,nightlife Edamame
06-17-2016,pullingCarrots,June,pulling Carrots
06-17-2016,retractingstairsBelongingToTheWindowFrame,June,retractingstairs Belonging To The Window Frame
06-17-2016,thetruckflippedFalloutHardenedMyGreatUnclesBrain,June,thetruckflipped Fallout Hardened My Great Uncles Brain
06-17-2016,timetravelStopSign,June,timetravel Stop Sign
06-17-2016,workingthroughSpiralingGravity,June,workingthrough Spiraling Gravity
06-17-2016,individualchainsawlinkGrindingCatharsis,June,individualchainsawlink Grinding Catharsis
06-17-2016,honeyPinkLemonade,June,honey Pink Lemonade
06-17-2016,crackedlidGoBackToSleep,June,crackedlid Go Back To Sleep
06-17-2016,dimensionalRube,June,dimensional Rube
06-17-2016,droolCrust,June,drool Crust
06-17-2016,explosiveGossamerThoughts-loop,June,explosive Gossamer Thoughts-loop
06-17-2016,explosiveGossamerThoughts,June,explosive Gossamer Thoughts
06-18-2016,medievalChecks,June,medieval Checks
06-18-2016,almondGrove,June,almond Grove
06-18-2016,bloodLatticeWork,June,blood Lattice Work
06-18-2016,glassesLeftAtTheScenedeliberately,June,glasses Left At The Scenedeliberately
06-18-2016,sunshineJellySpot,June,sunshine Jelly Spot
06-19-2016,slidingPocketDoor,June,sliding Pocket Door
06-19-2016,pinkCurveAndDot,June,pink Curve And Dot
06-19-2016,floatedRhombus,June,floated Rhombus
06-21-2016,stockingLatexAllergens,June,stocking Latex Allergens
06-21-2016,archetypeDecomposition,June,archetype Decomposition
06-21-2016,burningStar,June,burning Star
06-21-2016,experSystem,June,exper System
06-21-2016,givingawayeverythingForTheComputer,June,givingawayeverything For The Computer
06-21-2016,loseyourheadWhenYouDoubleTake,June,loseyourhead When You Double Take
06-21-2016,threadingwaterWithPuzzlePieces,June,threadingwater With Puzzle Pieces
06-22-2016,brainstormFlyover,June,brainstorm Flyover
06-22-2016,findnewlinesAndColorThemIn,June,findnewlines And Color Them In
06-22-2016,crayonPackage,June,crayon Package
06-22-2016,voidHieroglyphProtiection,June,void Hieroglyph Protiection
06-22-2016,voidHieroglyphs3,June,void Hieroglyphs 3
06-22-2016,voidHieroglyphs2,June,void Hieroglyphs 2
06-22-2016,voidHieroglyphs,June,void Hieroglyphs
06-23-2016,bleedingGonals,June,bleeding Gonals
06-23-2016,droppedpijuiceOnTheChip,June,droppedpijuice On The Chip
06-23-2016,fallingTablecloth,June,falling Tablecloth
06-23-2016,greenshadesShadowedByMoonlight,June,greenshades Shadowed By Moonlight
06-23-2016,irisBleachedWithLSD,June,iris Bleached With L S D
06-23-2016,lettingthepaintMoveByItself,June,lettingthepaint Move By Itself
06-23-2016,lobsterHypnosis,June,lobster Hypnosis
06-23-2016,pahayokeeKidnapping,June,pahayokee Kidnapping
06-23-2016,prisonDanceParty,June,prison Dance Party
06-23-2016,speckledsalinePaintedInvoluntarily,June,speckledsaline Painted Involuntarily
06-23-2016,thecreativefloorFellOut,June,thecreativefloor Fell Out
06-24-2016,thebookmarkismovingTimeToLeave,June,thebookmarkismoving Time To Leave
06-24-2016,pensiveDripping,June,pensive Dripping
06-24-2016,crystalizedSample,June,crystalized Sample
06-24-2016,jarredSample,June,jarred Sample
06-25-2016,videopaintBleedingThroughMySkin,June,videopaint Bleeding Through My Skin
06-26-2016,cloudpuffPulsedWithDiamonds,June,cloudpuff Pulsed With Diamonds
06-26-2016,librarianUtilitySpreadsheet,June,librarian Utility Spreadsheet
06-26-2016,lookingthroughElephantEyes,June,lookingthrough Elephant Eyes
06-26-2016,perpetualFireRing,June,perpetual Fire Ring
06-26-2016,waylandcorpScreensaver,June,waylandcorp Screensaver
06-27-2016,thelanternIsOnlyOnePiece,June,thelantern Is Only One Piece
06-27-2016,quadSchemaSplitter,June,quad Schema Splitter
06-27-2016,broilingeggsUsingTheVoid,June,broilingeggs Using The Void
06-27-2016,theoringThatKeepsTimeTogether,June,theoring That Keeps Time Together
06-27-2016,theturbineWhichMakesTimeMove,June,theturbine Which Makes Time Move
06-27-2016,microwaveInkscape,June,microwave Inkscape
06-29-2016,handsForHumanoids,June,hands For Humanoids
06-29-2016,vortexEffect,June,vortex Effect
06-29-2016,pooledpharmsLeavingHeavyMetalBehind,June,pooledpharms Leaving Heavy Metal Behind
07-02-2016,checkingBloodPressure_1,July,checking Blood Pressure_ 1
07-02-2016,checkingBloodPressure,July,checking Blood Pressure
07-02-2016,communicationStar,July,communication Star
07-02-2016,dimplanesixCathedral,July,dimplanesix Cathedral
07-02-2016,watercolorTrigonometry,July,watercolor Trigonometry
07-02-2016,thisLife,July,this Life
07-02-2016,thesentencesEatThemselvesSequentially,July,thesentences Eat Themselves Sequentially
07-02-2016,thefeedbacktornadoEngulfedTheTown,July,thefeedbacktornado Engulfed The Town
07-02-2016,seethroughWormContortions,July,seethrough Worm Contortions
07-02-2016,meldingChemistry,July,melding Chemistry
07-02-2016,lookingthroughthefenceThatCirclesTheYardOfDreams,July,lookingthroughthefence That Circles The Yard Of Dreams
07-02-2016,itwakesyouupToShowsTheTruePath,July,itwakesyouup To Shows The True Path
07-02-2016,fourtysevenSpills,July,fourtyseven Spills
07-02-2016,dualDinoRunners,July,dual Dino Runners
07-02-2016,drillingGumline,July,drilling Gumline
07-08-2016,bobbedSpeckles,July,bobbed Speckles
07-08-2016,fingerTrap01,July,finger Trap 0 1
07-08-2016,novelLayers,July,novel Layers
07-08-2016,betweenSlidingDoorBlades,July,between Sliding Door Blades
07-09-2016,securedMeeting,July,secured Meeting
07-11-2016,whenTheThoughtsStart,July,when The Thoughts Start
07-11-2016,tubedtimeHighwayHub02,July,tubedtime Highway Hub 0 2
07-11-2016,tubedtimeHighwayHub01,July,tubedtime Highway Hub 0 1
07-11-2016,transcendentalPhoenix,July,transcendental Phoenix
07-11-2016,themicrosecondofsuspensionJustAsTheFloorDropsFromWithin,July,themicrosecondofsuspension Just As The Floor Drops From Within
07-11-2016,tangentialmomentsofrelationCreatesFreedomThroughObservation,July,tangentialmomentsofrelation Creates Freedom Through Observation
07-11-2016,spiritbrandGhostsTalkingThroughThreeMediums,July,spiritbrand Ghosts Talking Through Three Mediums
07-11-2016,festeringAmbition,July,festering Ambition
07-11-2016,notchesforthequiltFoundWithTheJewlersEye,July,notchesforthequilt Found With The Jewlers Eye
07-11-2016,lettinggoBreathingForTheFirstTime,July,lettinggo Breathing For The First Time
07-11-2016,infernocolumnFoldToStairs,July,infernocolumn Fold To Stairs
07-11-2016,grimreaperTargetPractice,July,grimreaper Target Practice
07-11-2016,focuseddaydreamingandforgetfullnessEnsuresThePathFindsYouOrganically,July,focuseddaydreamingandforgetfullness Ensures The Path Finds You Organically
07-11-2016,fluidTimeClay,July,fluid Time Clay
07-11-2016,sidewaysblazeScaffoldingPleat,July,sidewaysblaze Scaffolding Pleat
07-11-2016,paintstainedCartridge,July,paintstained Cartridge
07-11-2016,cutawayvortexEnergyStar,July,cutawayvortex Energy Star
07-13-2016,frogIlluminati,July,frog Illuminati
07-13-2016,whitefowlSuccumbToTheFlames-A,July,whitefowl Succumb To The Flames- A
07-13-2016,whitefowlExtinguishedByVelocity&Water,July,whitefowl Extinguished By Velocity& Water
07-13-2016,whenyoustareThePuddleBecomesTheStain,July,whenyoustare The Puddle Becomes The Stain
07-13-2016,tumblingjunglehallwayWithinPinkDrips,July,tumblingjunglehallway Within Pink Drips
07-13-2016,theessenceWhenVideoReachesTheBloodstream2,July,theessence When Video Reaches The Bloodstream 2
07-13-2016,theessenceWhenVideoReachesTheBloodstream1,July,theessence When Video Reaches The Bloodstream 1
07-13-2016,talkingRose,July,talking Rose
07-13-2016,stovetopOvenMitIgnites,July,stovetop Oven Mit Ignites
07-13-2016,movingoutsidethelinesThenStartFromTheOutsideIn,July,movingoutsidethelines Then Start From The Outside In
07-13-2016,lozengeDreams,July,lozenge Dreams
07-13-2016,lost(inside&)betweenTripperNotes,July,lost(inside&)between Tripper Notes
07-13-2016,lastscanBeforeSetting,July,lastscan Before Setting
07-13-2016,hypnosisExperiment,July,hypnosis Experiment
07-13-2016,fluidRippleTuplet,July,fluid Ripple Tuplet
07-13-2016,columnpulsedWhippleBeardtongue,July,columnpulsed Whipple Beardtongue
07-13-2016,butterflySilt,July,butterfly Silt
07-13-2016,brokenBytes,July,broken Bytes
07-13-2016,modulatingThePortal,July,modulating The Portal
07-16-2016,evolvingPeople,July,evolving People
07-16-2016,diaryBubbles,July,diary Bubbles
07-16-2016,fluxCapacitor,July,flux Capacitor
07-16-2016,glitchingOcularNerves,July,glitching Ocular Nerves
07-16-2016,missingpetalShortcutToTheCore,July,missingpetal Shortcut To The Core
07-16-2016,pinchSqueeze&Pierce,July,pinch Squeeze& Pierce
07-16-2016,puddpleSplitWithSticks,July,puddple Split With Sticks
07-16-2016,scanningStandardizedExams,July,scanning Standardized Exams
07-16-2016,shieldthepublicFromDarkThemes,July,shieldthepublic From Dark Themes
07-16-2016,showtheteethWithoutTheOutwardDisplay,July,showtheteeth Without The Outward Display
07-16-2016,thinkingaboutStainedGlass,July,thinkingabout Stained Glass
07-16-2016,w,July,w
07-19-2016,printCopy,July,print Copy
07-19-2016,purityBecomesBeliefturnsintofraud,July,purity Becomes Beliefturnsintofraud
07-19-2016,rebeccasIndigo,July,rebeccas Indigo
07-19-2016,scaledScrolla,July,scaled Scrolla
07-19-2016,memorieslostToCorneredFlames,July,memorieslost To Cornered Flames
07-19-2016,solarchargingThrowBlanket,July,solarcharging Throw Blanket
07-19-2016,turningwordsObfuscateHonestIntentions,July,turningwords Obfuscate Honest Intentions
07-19-2016,splashMauler,July,splash Mauler
07-19-2016,subjectiveMalware,July,subjective Malware
07-19-2016,operationTheGame,July,operation The Game
07-19-2016,vanillaRadiationBullseye,July,vanilla Radiation Bullseye
07-19-2016,whichfaceSuitsYou-,July,whichface Suits You-
07-19-2016,spewedrabbleBecomesConcreteIdeology,July,spewedrabble Becomes Concrete Ideology
07-19-2016,officePolicyReview,July,office Policy Review
07-19-2016,scrunchFace,July,scrunch Face
07-19-2016,invertedchandlierDrippingWax,July,invertedchandlier Dripping Wax
07-19-2016,levitatingDeity,July,levitating Deity
07-19-2016,argumentGak,July,argument Gak
07-19-2016,arthroscopicKneeCamera,July,arthroscopic Knee Camera
07-19-2016,birthdaySurprise,July,birthday Surprise
07-19-2016,monitoredPhoneCalls,July,monitored Phone Calls
07-19-2016,blueFlipTiles,July,blue Flip Tiles
07-19-2016,livestransformedintoModularNodesOfExperience,July,livestransformedinto Modular Nodes Of Experience
07-19-2016,cityofworkPromoteCreativityPSA,July,cityofwork Promote Creativity P S A
07-19-2016,directionAbound,July,direction Abound
07-19-2016,dontwashTheWindshield,July,dontwash The Windshield
07-19-2016,luredintoTelephoneConversations,July,luredinto Telephone Conversations
07-19-2016,flamesstuckTopCornerOfTheCeiling,July,flamesstuck Top Corner Of The Ceiling
07-19-2016,inspirationalglassesPushedAgainstTheBridge,July,inspirationalglasses Pushed Against The Bridge
07-19-2016,chapterBookeneds,July,chapter Bookeneds
07-21-2016,unfoldingBeads,July,unfolding Beads
07-21-2016,toweroffrogsInspectionProcess,July,toweroffrogs Inspection Process
07-21-2016,themomentbeingsnowblindBecomesReality,July,themomentbeingsnowblind Becomes Reality
07-21-2016,thecenterpointNeverShifts,July,thecenterpoint Never Shifts
07-21-2016,smudgedAside,July,smudged Aside
07-21-2016,smashingFaceAndBowtie,July,smashing Face And Bowtie
07-21-2016,sequenceTheSeance03,July,sequence The Seance 0 3
07-21-2016,sequenceTheSeance02,July,sequence The Seance 0 2
07-21-2016,periwinkleRoses,July,periwinkle Roses
07-21-2016,nolimitsWhileWorkingWithinSystems,July,nolimits While Working Within Systems
07-21-2016,movingCastleWalls,July,moving Castle Walls
07-21-2016,lanternprayersSummoningDimensionInsight,July,lanternprayers Summoning Dimension Insight
07-21-2016,faceTotem,July,face Totem
07-21-2016,evolvingstainedglassWithinTheTempleOfTruth,July,evolvingstainedglass Within The Temple Of Truth
07-21-2016,coatedarmsQuiltedPeople,July,coatedarms Quilted People
07-21-2016,bowedTension,July,bowed Tension
07-21-2016,sequenceTheSeance01,July,sequence The Seance 0 1
07-21-2016,fencepushedWatermelonSummer,July,fencepushed Watermelon Summer
08-08-2016,thelizardspeaksRambleTillSpring,August,thelizardspeaks Ramble Till Spring
08-08-2016,thegreatdeceiverTheCommonHuman,August,thegreatdeceiver The Common Human
08-08-2016,Sequence 01,August,Sequence  0 1
